comment,rating
"吃飯當天人潮很多 感覺店員忙不過來
牛排也不錯吃 飲料冰跟濃湯免費 是個不錯的晚餐選擇 好停車
餐點類型
晚餐…
全文",4
"餐點不錯，但是比較擁擠，麵包只提供一個，比較失望，但飲料和冰淇淋不錯哦！都有無限供應，還有濃湯。
騎機車前往比較方便，但是也有特約停車場，需要的可以跟現場櫃檯詢問哦！
餐點：5…
全文",4
"平價牛排✨
但是點了7分熟 牛排竟然還是太熟了
硬邦邦的咬不動😾 … 全文",4
"搬遷至新址開幕第一天就來吃看看及體驗

味道依舊，以下做目前第一次體驗的改動說明及建議 … 全文",5
"之前忘了寫，來補寫一下

恩...可以吃很飽
肉的話就還OK
服務
內用…
全文",3
"店內乾淨整潔，內用有飲料、冰沙、濃湯
免費飲料普通，可以搭套餐有其它飲料，
濃湯好喝不是隨隨便便那種，排餐有超出這價位的水準，除了一般的蘑菇，黑胡椒，還有泰式醬可以選，醬料區還有一罐特別的辣醬，搭配起來很好吃 全文",5
"11/18去用餐
兩客牛+雞，加點小菜餐包
結帳時，店員並未詢問熟度，想說店裡應該改固定熟度吧 … 全文",1
"點了份沙朗&雞排雙拼，後悔到想掐死自己，
沙朗很好吃，雞排味道有夠奇怪，
時光能回溯，我一定只點沙朗， … 全文",3
"很棒排餐
餐點吃過你就會喜歡
服務
內用…
全文",5
"旁邊有大停車場，店家也有折抵停車費用。飲料都是果汁茶類，沒有氣泡類。冰淇淋好挖，濃湯還OK。主食偏弱，雞肉應該是用炸的，份量一般。牛肉貌似醃到失去肉感。
建議店家APP點餐上面品名有寫含餐包跟小菜，這部分應該改掉以免產生誤會。 全文",3
"用餐環境裝潢不錯，但今天用餐冷氣➕電扇感覺不涼，我們3人從頭到尾都好悶熱（還不是坐邊邊或角落位置喔）
濃湯與加點的前菜說不上好吃，今天點的牛排 豬排 雞排更是不用說…乾到很難切很難咬..！
認真說，很難再有下次去用餐 全文",2
很久以前來吃過一次，體驗並不好，這次朋友想來吃，再來吃一次，牛肉過老，咬到很生氣，加套餐只一個沒很熱的餐包跟4條毛豆，加麵跟沒加麵的份量根本一樣，加那些錢根本不符合實際的份量。跟還沒換位置前差太多了！ 全文,1
"玉米濃湯料多味香
小菜是黑豆涼拌海帶絲餐包外酥內軟才加$20元Cp值超高
服務
內用…
全文",5
"第一次來用餐感覺還不錯
有附餐包及小菜
排餐的泰式醬很特別
還有電子支付",5
來這裡已經吃過了很幾次了， 位於虎尾圓環旁邊的停車場後面，目前在的算比較平價的牛排店， 如果我沒有記錯這一家大概在幾8年前我在嘉義讀書的時候常常在家樂福夜市裡面就有一家 魔力牛牛排 因為主打的餐點算是還蠻平價的用料也實在所以人潮非常的多 ， 虎尾店 這一家店 用餐時間人潮非常非常的多 ， 外帶數量也很多 雖然裡面用餐區流動率非常的快 但是點餐到出餐還是要稍微等一下 以我的經驗正常來說必須要等20到40分鐘 如果你想要很快的用完餐 真的還蠻不建議在用餐時段過來 … 全文,4
"真材實料，雖然是經濟牛排，但牛肉的肉，不是重組肉，雖然地方不大，但服務周全，值得您消費的好地方，還有提供代幣免費停車喔！趕快來體驗吧！
餐點：5…
全文",1
"餐點的部分肉的表皮有點焦硬，肉質還不錯好吃，但內部的冷氣真如其他評論所言，似乎常常在壞掉，內用的部分可能會比較熱。
餐點：4…
全文",4
"好停車又不收門票。四周都是可愛的牛牛可以拍照的好地方。
服務
內用…
全文",5
"搬家後第一次來吃
用餐環境很舒適
因為生日的關係有生日優惠85折 … 全文",5
份量夠，麵很多，今天牛排也蠻嫩的(同事說之前有時候很硬)，不過玉米濃湯有一點鹹,5
"開車帶外婆來吃，老人家說東西不錯

CP值可以，餐點都不算貴，可惜取消了行動支付
餐點：5…
全文",4
"☆口感因人而異☆
採自助式點餐,劃單後請至櫃台結帳，自助吧提供濃湯和飲料無限量暢飲，另外加麵不加價，加送小碟小菜。",3
"餐點超讚～服務態度很讚👍
推推👍比臉大牛排🥩
評論就送洋蔥圈🤤好香 … 全文",5
好吃還送洋蔥圈😍 牛排好吃還有冰淇淋、濃湯及免費飲料，重點旁邊還有停車場可以好好停車不用找車位，讚讚 …,5
"可以在短短幾年倒退成這樣真的不簡單
原本附的東西沒了
濃湯也不濃了 … 全文",1
"這個價格，有免費飲料自助吧還有濃湯自己續，冰沙機、冰淇淋可以續，學生證還可以打折，cp值還算高，吃得很飽。
餐點：5…
全文",5
"餐點好吃！ 自助選項多
醬汁好吃 配量豐富
濃湯也很好喝 也有胡椒粒可以撒",5
"爛死了 連一顆星都不想給
不可能因為要收了就亂煎吧笑死
檢討一下吧 不是自己吃都沒差😨 …
服務
內用…
全文",1
真的很美味，價格也非常實惠^_^,5
份量算是很多，用餐環境也不錯，飲料吧可樂，紅茶雪碧這些都盡有，而醬料有a1、bb醬，東南亞辣椒醬等等都有，但是可惜的是可能當天剛剛好，我覺得濃湯過度鹹了，這點不一定常態，可能要再去吃看看才知道，說到主食牛排，個人覺得份量夠，麵也多可是加一個火鍋料球很奇怪，另外肉的部分肉質尚可，可是都煎的過焦了，變成太老，這實在是可惜，附近很好停車，有停車場，不怕被拖吊，所以我覺得如果這能改善上述缺點就真的就5顆星了,3
"餐點美味，有特約及學生優惠
排餐附餐包小菜、自助吧供應濃湯、飲料、冰淇淋
服務
內用…
全文",5
"料理醬料超級好吃
值得一提
帶家人一起吃晚餐
服務
內用…
全文",5
環境舒適，食物也很好吃，豬排肉滿好吃也不會太乾柴，而且鐵板上的麵以及玉米濃湯都很不錯，CP值超高的。,5
雞排的好吃🤭而且學生享有95折優惠👍。可以免費加麵，一個餐有附小菜、餐包、濃湯、飲品。內用還有自助冰品和冰沙。😋 …,5
"怕熱的請三思，都選擇傍晚六點多進場，還可以一邊揮汗如雨一邊切牛排，肉又很柴～品質跟價格實在有落差，懷疑餐包是不是冰淇淋口味的 內餡完全是冰的…真的完全是一次店～
服務…
全文",1
"服務很棒，餐點也很好吃，冷氣剛剛好，不冷也不熱，餐前還有提供小蔡 很不錯
服務
內用…
全文",5
"今天剛回台 第一次來吃 不太理解台灣的牛排要該如何點 櫃檯的妹妹細心又溫柔的幫我介紹 讓我印象深刻 下次再回台一定會特別再來吃 餐點也很美味 謝謝虎尾魔力牛排
餐點：5…
全文",5
"湯很不錯很熱又補很快給5顆
麵跟醬還好我給3顆
評5顆會送起司片的樣子，學生證95折 … 全文",4
"好吃 肉的份量多，服務員親切，又有免費停車場
服務
內用…
全文",5
出乎意料之外的美味，顛覆一開始的先入為主觀念。肉質鮮嫩，服務人員耐心介紹，隨時隨地注意用餐客人的需求與適時提供建議搭配，不由得說讚！！！,5
"停車方便，餐點不貴，肉質尚可，紅茶甜度適中
服務
內用…
全文",4
在虎尾的台式牛排店裡 算是好吃的,4
"麵竟然是細麵 店家推薦的菲力跟雞腿排過熟 喜歡嫩一點的可以跟店家說看看
服務人員超客氣的  飲料非常的可怕😱 …
服務
內用…
全文",4
"來過很多次 餐點好吃 服務人員態度好。
有停車場也方便，會在選擇來此用餐
餐點：5…
全文",5
"有自助區對有小孩的父母來說是很好的選擇，小孩不會太餓，有冰淇淋先可以吃，不至於吃飯就炸鍋了
餐點：5…
全文",5
"499我想說是還行的菲力吧！
怎麼會切成這樣....
厚度不錯 不過吃的時候怎麼感覺跟夜市厚片牛是兄弟😭 … 全文",2
價錢便宜，CP值高。有餐包與小菜，飲料業多樣化，冷氣很涼，店員態度良好。還有許多優惠可以參考，學生的福音！,5
沙朗牛肉沒先問熟度，上來兩面都煎到變脆皮超級硬，濃湯就學校團膳濃湯，黑胡椒跟蘑菇醬也不好吃，便宜是便宜但這品質第一次吃，也不會有下次了,1
"小菜很開胃，濃湯紅茶都很好喝。肉的味道跟口感我都很滿意。但是綜合醬跟麵的味道就很淡了，不知道是不是肉的味道太重。店內有五星好評活動所以我只給四星。
服務…
全文",4
"方便停車用餐，平價牛排館,物美價廉加麵不加價！
好喝的濃湯+無限暢飲的可樂.雪碧.汽水.",5
只給3星的原因1→刀叉湯匙沒擦乾就放進消毒箱，導致上頭有水痕，看起來會以為是醬汁附在上頭沒洗乾淨所以扣1星。2→這家的沙朗厚片牛排，實在是太薄了，沒有厚的感覺，感覺像是一般普通牛排，大概是我目前吃過的評價牛排店最薄的沙朗厚片牛排了，所以再扣1星,3
"玉米濃湯好喝～肉好吃😋
打卡送好禮🎁 …",5
"用餐環境整潔稍嫌不足
肉質軟爛，只去過一次",2
"上桌吃到牛肉有生食的問題 反應後做切塊再處理
送回來後 那塊仍然是生的 不知道是廚房太忙的問題還是怎麼樣",1
CP值真的很高，菲力牛排肉質不錯還有蒜片只要299，蘑菇醬另外裝，飲料有提供杯子、不是免洗杯，有顧到環保，推薦,5
"門口貼了可以接受信用卡還有各種電子支付,結果結帳告知只收現金。欺騙!",1
"工讀生好帥 愛了愛了 好想嫁給他
食材也超好吃 便宜 cp值好高
推薦大家來吃吃看
餐點：5…
全文",5
"魔力牛牛排館，店面雖然看起來很小間，但其實蠻寬敞，不用擔心沒位子，區域位子最多可以容納6人。內部有免費WiFi、電視牆、廁所及自助BAR(濃湯、飲料種類非常多)，裝潢也非常具巧思，有巧而美之感覺。
--- … 全文",5
"環境舒適、服務親切、食材新鮮
推薦雞腿排、肉質鮮美多汁美味
服務
內用…
全文",5
少10元的雙拼套餐份量十足，打開餐盒竟還有店家多送的魷魚，美中不足的大概就是切完的肉還是有點大塊不易吞嚥😅 …,4
"我覺得CP值蠻高的可以免費加一次麵
東西不錯吃低銷也才30就能喝濃湯飲料
而且服務也很好~~",4
"虎尾這間平價牛排館了解才知他們臺灣己有很多間190元可點到雙主餐牛加雞
附奶油包及玉米濃湯飲料喝到飽
你若覺得很久沒吃很多肉可以來
吃起來不是組合肉但厚度及部位這樣己有誠意了",4
"餐點很好吃，份量超多！喜歡店內的冰淇淋和飲料自助吧！
服務
內用…
全文",5
"濃湯好喝 進來氣氛不錯不會有油煙味，好停車
餐點：5
服務：…
全文",5
"牛排雞排都好吃
店員飲料聽到沒了
馬上就跟我說要補
讚讚
服務
內用…
全文",5
"服務態度很好，裝潢很棒，雙併牛排很好吃
餐點：5
服務：…
全文",5
"呵呵，牆上小蟑螂
噁心！
付過錢又怎樣，阿不還是當月壽星 … 全文",1
店家非常的善心  平時就很辛苦了還要留意客人的遺失物。真的是十分感謝🙏 論食物的話也是不錯吃的 …,5
牛肉沙朗品質一般，但是煎的算是好吃，軟嫩適中，雞排也還不錯！以平價牛排店來說，也是值得一吃,4
"價格很親切，站櫃台的妹妹態度超好的，也很漂亮，應該幫他加薪！
餐點：5…
全文",5
"先從結論說起，今天店裡的玉米濃湯出問題，是酸的，當然是有吃到才知道是酸的，然後下午果然拉肚子了。

店家的危機處理糟糕，根本不把顧客的健康當一回事。 … 全文",1
"肉嫩好吃、氣氛好、飲料多樣化，值得推薦
餐點：5
服務：…
全文",5
"餐點好吃，服務態度優👍 …
服務
外帶…
全文",5
"內用沒有飲料機！
內用沒有飲料機！
內用沒有飲料機！ … 全文",1
在平價牛排當中品質算不錯，不吃麵可換餐包或蛋，打卡還送果凍或起司，店內飲料、濃湯可也無限飲用…,4
不錯吃，冷氣也很涼，很舒服,5
可能生意太好未注意的火候，導致牛排肉太熟太乾！下次再來嚐嚐，高朋滿座一定有原因！,2
"服務人員親切服務 用餐環境輕鬆愉快
服務
內用…
全文",5
"口味及肉品都超過期待，還有冰品飲料及濃湯，價格實惠，重點來了，他就在停車場旁邊，店家還給你停車代幣！超貼心
服務
內用…
全文",5
有夠差 來外帶沒號碼牌所以在旁邊等，結果好了也不叫，也沒什麼人，餐點做好了叫一下很難嗎，拿到的餐全都冷掉了，麵直接變成一坨又冷又硬又難吃，連牛排也很難咬得動，付了錢拿到的餐點這麼差那還不如不要來，生意這樣做的嗎？？？明明去的時候客人也不多，櫃檯就站了三個都在發呆嗎，這種的不可能忙到忘記吧？？？ 全文,1
雖然沒有沙拉，不過主食好吃便宜，蒜蓉醬非常特別，玉米濃湯也是家常味道，好喝,5
"餐點平價又美味，值得一試
餐點：5
服務：5…
全文",5
"餐點好吃，服務人員很專業
餐點：5
服務：5…
全文",5
份量很夠，蠻好吃的！巴沙魚皮脆肉軟，適合長輩與小孩食用！,4
餐點精緻好吃 環境乾淨 值得推薦👍👍 …,5
外面招牌註明最晚收客晚上9:00，8:25進去就說已經休息了，裡面還有3、4組客人呦，要這樣的話建議直接改只收客到8:00哦：）,1
肉嫩，份量足，濃湯料多好喝，重點是黑胡椒醬夠胡椒!!!,5
"牛排超嫩好好吃~
環境感覺整齊
服務棒棒
餐點：5
服務：…
全文",5
"環境乾淨，價格親民，口味優
餐點：5
服務：5…
全文",5
魷魚煎的有點過熟了，希望下次蛋不要破,2
"打電話叫一份雞排 說要等20-25分鐘 過20分鐘去拿 還在現場等15分鐘
櫃台小姐說先結帳 過10分鐘去問還要多久 過5分鐘裡面的人才出來問你點什麼 才趕快打包 試問 沒問的話是不是要等1小時
是只點一份不算客人嗎",1
"講話就講話 怎麼白眼一直翻🙄️
隱眼太乾要滴眼藥水。 …
服務
外帶…
全文",3
"店員服務跟菜色都很棒
餐點：5
服務：5…
全文",5
CP值非常高，也很好吃，醬有很多種選擇,5
牛排還不錯，上次吃過，又來囉，順便附上骰子牛排照片。,5
"給六星沒梗我給七星，另外五顆自己找

1.進店後被告知要候位，結果外場兩個女的不知道在幹嘛，不帶位也不安排順序，後面來的人插隊也沒發現。 … 全文",2
"櫃檯女店員語氣及態度不佳，
不想吃飯受氣的人，建議別去
服務：1",1
"餐點好吃，但是椅子不好坐，而且位置偏窄
服務
內用…
全文",4
"厚片牛跟沙朗牛黑胡椒味道不錯👌🏻
店內學生族群居多, …",4
"5分熟簡直就是災難，比豬排還硬還乾（雖然豬排本身就已經很硬很乾了……）雞排也乾，然後小菜真的可以不用附，泡菜跟牛排有夠不搭，重口味+重口味，超膩。
服務…
全文",2
燈光美氣氛好 牛排也好吃！,5
"以前在舊點的時候是很好吃的...
換新地點後第一次吃
叫了外送 … 全文",2
"骰子厚牛 很多塊都是筋咬不爛
濃湯還不錯
服務
外送",3
"服務好，又好吃👍推 …
服務
內用…
全文",5
"牛排很好吃，
面很多 讚。
餐點：5
服務：5…
全文",5
有冰淇淋，但不多,1
"中午時櫃檯的女生不知道是不是在趕下班 服務態度真的差到好像客戶都欠他錢一樣 麻煩針對他個人教育訓練補強一下 其他員工態度都很好 值得讚許
服務…
全文",3
餐包是冷的，雞腿排換飯也做太久，上來蛋都熟了翻不起來，飯放在鐵盤上極度不方便吃，冷凍蔬菜沒人想吃，冰充滿了化學味,1
"效率待加強^ ^ 整張訂單等了一個小時多
服務
外送",1
"移過來這好像怕人吃喝的感覺
什麼都要錢了 … 全文",2
"氣氛良好，麵份量滿多的
餐點：5
服務：5…
全文",5
cp值頗高，豬排很厚雞排juicy，濃湯雖偏甜不過也不錯,4
平價美味的牛排，服務人員超好！,5
"服務態度好，出餐快
服務
外帶…
全文",5
"沒有冷氣只能給一顆星了⋯
服務
內用…
全文",1
環境很好，態度真的很親切，值得推薦👍 …,5
"好吃好吃！！肉質鮮嫩又紮實
餐點：5
服務：5…
全文",5
"餐點好吃,便宜,湯好喝
服務
內用…
全文",5
好棒好讚好香好像很好吃我要吃起司,5
"兩個月前吃覺得這間非～常推薦
豬排肉質Q～彈又大塊
結果今天再訪 … 全文",3
"等餐半小時以上
櫃檯服務差
牛排不會事先詢問熟度要自己提
額外訂的洋蔥圈更是等到所有東西吃完還要等十分鐘才來",1
"兩顆星是給老闆員工都滿親切
味道上和家人都覺得不好吃
帶骨牛小排吃起來像肉乾 … 全文",2
"這個價位cp值不錯。
可以免費加一次麵，隨餐附一顆小麵包，另外自助吧有冰淇淋、飲料、玉米濃湯可以取用。
服務
內用…
全文",5
"老闆娘的態度不是普通的不友善.臉色不好我可以理解.但是面對客人如此冷淡.真的很難想像是個做生意的人.牛排問了要幾分.說了要7分.來的卻是全熟難以下嚥.
服務…
全文",1
"臨時造訪的牛排店，很多機構員工或學生出示證件9.5折，點餐有附小菜(毛豆、泡菜)、餐包、玉米濃湯，還有冰沙和冰淇淋，加麵不加價，醬汁是依你所選種類送來自己添加，整體來說CP值很高。
服務…
全文",5
"人生中第一次狂推便當
飽胃戰便當超級超級好吃 叫熊貓的
我真的瘋掉 超級好吃 … 全文",5
"難吃～所有東西都無滋味，餐包還是冷的。只有玉米濃湯還過得去。生意好不知道是為什麼？一次店！要走的時候還發現桌子緊靠的牆上有小蟑螂在爬😱😱😱 …
服務…
全文",2
"雞排和魷魚好吃。濃湯好喝
餐點：5
服務：5…
全文",5
"好吃
大家可以來吃😀 …",5
"黑色幽默很好聽給你一顆星
服務
內用…
全文",1
料好實在價格公道好吃,5
"態度差
站在櫃檯四分鐘 完全不鳥人
終於等到了 結果有顧客光顧居然先招呼其他組客人 … 全文",1
"說外帶自取88折，結果點了3份外帶只折12元，打電話也說沒錯，覺得受騙。
我們並沒有加麵，看來反應的不只我們一組客戶。",1
"前次第一次來的時候，給我的感覺服務就不是很好，點完牛排居然還要親自出去結帳，結帳時老板娘的表情語氣讓我感覺不像是親切熱情的台灣人。這第二次來，裡面也就2組客人，進門坐了超過10分鐘，硬是沒人理我，服務員看到我也裝作沒看到,於是我起身走出去，一路順暢也沒有任何人招呼，要不是這家店就緊臨停車場，我也不會就近走進來，客人來過留不住客人，做生意失敗的典範。",1
"東西很好吃服務生很棒
餐點：5
服務：5…
全文",5
"Cp值高，濃湯紅茶都好喝，肉也好吃，份量很多😋
服務態度極佳，結帳時我自己沒注意，把五十元掉在地上，滾到冰箱下的縫隙中，工作人員都很努力幫忙找錢，最後真的有撿回來，真的太謝謝你們了，這麼忙還麻煩你們，祝生意興隆🙏 …",5
"餐點滿多樣化的，自助區也很豐盛。
只是湯品可能需要加個蓋子，免得蚊蟲跑進去泡湯。",4
"隔壁有特約停車場，很可以
餐點：5
服務：5…
全文",5
"同事團叫外送，紅茶有毒，好多人拉肚子，還有拉到腸胃炎的
我好害怕...先放黑名單了🥲 …
服務
外送",1
醬很普通黑胡椒不會辣🥲鐵板不會熱讓我的蛋熟不了，桌子黏，就是沒有特別好吃 …,1
"這個價位表現的可圈可點
料多味美，又可清腸胃，激推
服務
外送…
全文",5
"外帶是冷掉的⋯🙂
餐點好了櫃檯的服務員也不會有人提醒🫠 …
服務
外帶",1
"魔力換地方了...
生意好到不行，所以要有耐心的等，才能吃到令自己滿意（心情愉悅）的餐點
8月壽星，犒賞自己
服務
內用",5
"我的七分熟有夠硬 醬也不好吃麵也不好吃
吃的我好難過 只有前菜的泡菜好一點",1
還不錯，只是有點髒亂,4
"來吃十次以上了，自從改菜單後，覺得麵量有減少，濃湯好喝，有小菜和麵包，整體不錯，適合親子用餐

對面就有停車場，但最近系統維修，後面還有一個收費停車場，停車算很方便",5
外帶比內用貴∼一份均價200以上CP值不高，餐包一個10元，這我印象中好像是隨餐附贈的吧！(我是自己取餐的...),3
牛排好吃，環境舒服,5
"冰很好吃  軟綿綿 推
服務
內用…
全文",5
"假日生意好聽到一個人要內用臉色就變了，要點餐時站在櫃檯等了五分鐘一直在忙別的，忙別組要多人內用的，終於可以點餐了才跟我說要等30分鐘想勸退我。
一開始我說一個人要內用不想接就可以跟我說要等30分鐘我就會走了，何必讓人在那邊等半天",1
"很讚，便宜又好吃，老闆娘人很nice，吃得很飽👍👍👍👍👍 …
服務
內用…
全文",5
"什麼服務態度啊 爛的要死
濃湯過鹹也過稠 不推
場內動線混亂 一堆客人卡來卡去 … 全文",1
"超難吃 絕不二訪
服務
內用…
全文",1
"●單子多沒先講，劃好單才說要等40分鐘
●等結帳時店員只顧做自己的事，
●要求分開付沒聽到 … 全文",1
"這是厚切沙朗240
千萬別叫熊貓
肉量應該連一半都不到 … 全文",3
18:10到 18:45還沒吃到 肉質普通。超慢,1
覺得鐵板烤的不夠熱  麵類也要 加夠熱才放到鐵板上  因為感覺 麵條是溫的 與店家共勉之,3
"玉米濃湯冷掉會結塊，像燒仙草冷掉變果凍這正常？
漲價後更不敢恭維。。。這價格寧願去別間，除了好停車產品差異不是很大",1
"青花菜上有黑黑像墨汁的東西，跟店員反應，她只淡淡回覆：「滴到油了，不好意思」，就走了...
滴在青花菜上看得出來，若是滴在牛排上，看不出來就吃下肚了呢！服務真差。",2
"空間舒適。CP值高。
牛肉鮮度不錯
很值得一來再來的牛排館
服務
內用…
全文",5
"好吃好吃
服務
內用
餐點…
全文",5
"價錢平價，常帶全家一起吃，
停車也方便，還有小菜可以吃，打卡還送起司喔！",5
點的是基本款-@120牛排，雖然是鐵板但吃起來溫溫的，沒有熱熱鐵板聲及醬汁噴出，黑糊椒醬與面炒在一起，所以沒有再要醬。服務親切。,3
服務可以，餐點可以再加強（點了厚片牛但厚度不是想像的厚片牛）牛肉筋太多，咬不爛也切不斷。第二次來吃，感覺沒有第一次的美味了,3
"傳單發這麼多 但我還是不會去吃
要發請發在猴子車上就好
祝生意興隆",1
平台出餐太慢司機看到可能一直轉單…送達已經冷掉了，吃起來好可怕，以後不敢從平台點餐,2
羊肩排肉值偏硬，以290這價格來說不是很建議。第二次造訪想再給這家店一次機會，點了便宜190厚片沙朗，用餐畢決定以後不會再光臨了，牛肉實在很難入喉，吃完很想吐，玉米濃湯也有股怪味，在附近。真想吃牛排距此店200公尺有家紅葉牛排比這家好太多了,2
牛排味道不錯，但份量在雲嘉地區不算大，玉米濃湯有怪味，店家說是奶油的味道？若湯品再改善些，相信會更好。,2
平台外帶的份量會縮水，沙朗牛少到哭，雞排很柴真心覺得不好吃.,1
好吃,5
"服務親切
環境乾淨
👍 …",5
份量很大！價錢合理～有空都要多來吃～超讚的,5
"Co值滿高的
服務
內用…
全文",4
空間小，座位擁擠。餐包普通，濃湯稀、口味淡。飲料選擇性少，餐點口味一般。相較另一家類似牛排館，價格上略貴,3
老闆娘，雖然不知道是不是哈哈，服務態度超棒der，強調加麵哈哈，吃的很高興!!,5
"用一個字來形容，就是懶
服務態度很不好，我們都還沒吃完，就叫後來的別的客人先坐我們這邊（當我們是死的嗎
後來的客人還一直在我們旁邊喊餓（不知道羞恥嗎？在小孩面前喊餓
後來的客人照理說因該在外面等，而不是在其他人旁邊看人吃還邊喊餓",1
比夜市最低價格排餐略高檔一些些，多了一份餐包，濃湯跟飲料也不錯，近停車場停車方便，是cp值高的店家,4
好吃，而且可以免費加一次麵，有免費飲料(雪碧、可樂、美粒果…)、餐包和玉米濃湯。服務態度優良，室內空間寬廣，個人覺得品質不錯！,5
"改了菜單後
比較沒那麼好吃
重點是送錯餐 … 全文",2
醬汁不錯，牛雞雙拼的牛很薄，雞腿排還不錯，附蒜醬很特別，打卡好像可以加起司，價位可以接受，店對面就是停車場，很方便，出餐速度也不慢，位子很多但人多時椅子拉開就會非常擁擠，不想人擠人可在尖峰時段前後去用餐。,3
"友善，東西好吃
建議的餐點
蜜汁雞腿排",5
週日用餐 服務親切東西也好吃！,5
"東西便宜好吃
服務
內用…
全文",5
服務態度真的爛，就針對那個女的，記得是晚上八點就不收客人了哦，不是牠們寫的九點。,1
"推薦！好吃
餐點：5
服務：5…
全文",5
"牛排價位平價
店內環境乾淨
肉質新鮮好吃 … 全文",4
親切的服務、美食都新鮮，一個讚 好吃極了,5
"醬料給心酸？
他媽根本不夠整個沒味道
帶回家他媽還要回去一趟？",1
"店員很有禮貌服務很好
但我們可能運氣差點到的牛排都很韌很多筋非常難入口....
咖啡紅茶很好喝！",2
便宜好吃！醬料選擇又多！有優惠活動，讚讚,5
"料好 cp值高  環境優  店員十分親切
出餐速度快  來虎尾必吃牛排店",5
"整體來說是好吃的
加麵也沒多收錢
但牛排真是太薄了
物價真的回不去了",3
沒停車場，但對面有付費停車場，用餐的地方不大，牛排跟麵都沒什麼特色，用餐完應該要多付$40塊的停車費。,3
很好吃，蘑菇黑胡椒醬，跟牛肉搭配得很棒。吃得很舒服的一餐。很有CP值。👍 …,5
"只能說住虎尾街市的人好幸福，超正點的豬排餐，推薦!!!我自己也要帶謙爸來吃吃看。來虎尾玩又突然想吃排餐的朋友，來這裡吃吧。PS,端上來超美的可口樣，吃到快完才.....歹勢。",5
餐點豐富，菜單排版一目了然，內用環境優質，餐點品質高，值得推薦👍🏻 …,5
"要去吃，要外帶的人要有心理準備，會等很久很久。。。
服務
外帶",1
"服務態度好
服務
內用
餐…
全文",5
"好吃
餐點：5
服務：5…
全文",5
C/P值高，室內油煙味低，服務親切，讚,5
餐點好吃 價格平價 值高 常常推出優惠活動,5
"好吃！讚👍 …
服務
內用…
全文",5
肉質好吃，熟度剛好，濃湯味道也剛好，有附蒜片跟肉搭起來很好吃。,4
第一次點最頂級的排餐感覺很有口感，第二次去感覺肉質不ok(一樣點最頂級的排餐,1
餐點cp值高，可免費加一次麵，飲料、玉米濃湯無限享用。,5
這家連鎖店真的Cp值超高，對牛排沒有太苛刻要求的人可以試試看,5
"cp值很高
價格便宜 牛排很嫩
服務也親切",5
服務態度極差，肉品質不好，叫服務生都不理人的，下次不會去,1
"適合家庭用餐
餐點：5
服務：5…
全文",5
餐點好吃  價格平價常常推出優會活動,5
"虎尾圓環附近，停車場一走出來就是，餐點好吃cp值很高。
服務
內用…
全文",5
味道一般，但感覺的到店家用心維持店裡的用餐環境，停車也非常便利!!,4
環境很好，待人親切，一起找朋友吃飯的好地方,5
外帶也是好好吃😂 …,5
就是好吃，份量多,4
"好吃，平價，適合聚餐
服務
內用…
全文",5
好吃又便宜的，高cp值的選擇,5
